person_id,name,role,title_count,avg_imdb_score,avg_tmdb_score
914221,Natali Yura,ACTOR,2,5.1,6.17
914261,Elina Wadiwala,ACTOR,1,7.7,6.7
914464,Danny Philippou,ACTOR,1,6.6,7.0
914643,Prasobh VIjayan,DIRECTOR,1,5.7,6.1
914664,Telma Souza,ACTOR,1,7.7,7.6
914686,Rohit Verma,ACTOR,1,6.9,6.3
914717,Dhanesh Anand,ACTOR,2,6.25,6.35
914718,Kannan Nayar,ACTOR,1,5.7,6.1
914755,Ron Guerette,ACTOR,1,7.8,7.7
914986,Elizabeth Bowen,ACTOR,1,6.6,7.1
915110,Joan Brown,ACTOR,1,7.4,7.3
915168,Mark Webber,ACTOR,1,7.4,7.4
915340,Chuck Kourouklis,ACTOR,1,4.7,5.6
915341,Luis Daniel Ramírez Santiago,ACTOR,1,4.7,5.6
915400,Anthony Budai,ACTOR,1,4.7,5.6
915427,Sabina Friedman-Seitz,ACTOR,1,5.2,5.5
915434,Jenifer Kaplan,ACTOR,1,4.7,5.6
915435,Jenny Yokobori,ACTOR,1,5.5,7.1
915460,Carlos Torres,ACTOR,2,7.7,7.7
915462,Lucho Velasco,ACTOR,1,7.7,8.0
915472,Mike Tulio,ACTOR,1,6.4,7.2
915478,Fiona Hardingham,ACTOR,2,5.3,5.75
915496,Andres Sandoval,ACTOR,1,7.7,8.0
915501,Jacqi Vene,ACTOR,1,6.7,7.3
915646,Chloe Fineman,ACTOR,1,6.0,6.8
915679,Terry Manning,ACTOR,1,7.5,7.5
915781,Tatiana Lavrentieva,ACTOR,1,6.6,6.3
915927,Adeline Flaun,ACTOR,1,6.6,7.2
915969,Wanessa Camargo,ACTOR,1,5.3,
916001,Alexander Dominguez,ACTOR,1,,6.4
916006,Curtis Matzke,ACTOR,1,7.6,7.8
916018,Cheryl Burr,ACTOR,1,6.7,6.71
916019,Aaron Dugger,ACTOR,1,6.7,6.71
916020,Renata Cobbs,ACTOR,1,6.7,6.71
916022,Cheryl D. Singleton,ACTOR,1,6.7,6.71
916115,Ryan Kiera Armstrong,ACTOR,1,5.3,7.1
916239,Mauro Scandolari,DIRECTOR,1,5.1,7.6
916272,Richard Williams,ACTOR,1,7.4,7.4
916321,Riaz Mansoor,ACTOR,1,6.5,6.5
916361,Andrew Ortenberg,ACTOR,1,5.3,6.3
916363,Don Smith,ACTOR,1,5.3,6.3
916407,Nienke Plas,ACTOR,2,4.15,6.25
916475,Kate Middleton,ACTOR,1,6.5,6.9
916483,Jill Schirnhofer,ACTOR,1,7.1,8.3
916728,Alexandria Ocasio-Cortez,ACTOR,1,7.2,7.4
916780,Jeff Daniels,DIRECTOR,1,8.0,7.9
917015,Tallie Brinson,ACTOR,1,7.5,8.2
917037,Kenneth Ruthardt,ACTOR,1,4.8,5.15
917092,Huib Cluistra,ACTOR,1,6.0,6.0
917095,Amy van der Weerden,ACTOR,2,6.8,7.1
917160,Eline van Gils,ACTOR,1,6.0,6.0
917213,Surabhi Santosh,ACTOR,1,,7.8
917236,Donny Pangilinan,ACTOR,2,4.85,7.05
917514,Brahim Zaibat,ACTOR,1,5.9,6.5
917750,Rodrigo Toro Solovera,DIRECTOR,1,5.0,5.8
917764,Jody Margolin Hahn,DIRECTOR,1,6.3,7.5
917773,Matthew Parry-Jones,ACTOR,1,6.8,6.6
917840,Lomon,ACTOR,1,7.5,8.45
917859,Randeep Jha,ACTOR,1,6.4,6.2
917897,Ridhi Khakhar,ACTOR,1,6.4,6.2
917985,Sharan Sharma,DIRECTOR,1,5.6,7.4
918007,Smritika Pagirahi,ACTOR,1,6.4,6.2
918009,Nihit Bhave,ACTOR,1,6.4,6.2
918043,Joe Weintraub,ACTOR,1,6.4,6.2
918074,Peyton Russ,ACTOR,1,5.2,5.4
918075,Paul Melendy,ACTOR,1,5.2,5.4
918370,Rajiv Nema,ACTOR,1,7.3,6.2
918393,Victor Martinez,ACTOR,1,7.0,6.8
918399,Rich Gaspari,ACTOR,2,6.6,6.75
918418,Venkatesh Kakumanu,ACTOR,1,7.9,7.0
918476,Stanley D'Costa,DIRECTOR,1,2.2,4.0
918584,Johanna Wilson,ACTOR,1,5.6,5.9
918609,Sayantani Ghosh,ACTOR,1,1.7,3.3
918660,Larry Bourgeois,ACTOR,1,7.5,8.2
918743,Laurent Bourgeois,ACTOR,1,7.5,8.2
918935,Arlene Newman,ACTOR,1,7.0,7.1
919023,Shelly Chopra Dhar,DIRECTOR,1,5.6,5.8
919108,Logan Allen,ACTOR,1,7.3,7.9
919138,Jon Timmons,ACTOR,1,7.8,7.4
919181,Michael A. Blank,ACTOR,1,5.9,5.8
919554,Aaron Gordon,ACTOR,1,7.4,7.9
919694,Tom Raeburn,ACTOR,1,8.2,7.81
919745,Darren Lim,ACTOR,1,,9.0
919932,Raj Arjun,ACTOR,4,6.53,6.1
920013,Tess Malis Kincaid,ACTOR,1,6.7,6.8
920146,Maggie Morgan,ACTOR,1,,
920146,Maggie Morgan,DIRECTOR,1,,
920202,Aly Kassem,ACTOR,1,8.0,8.5
920273,Niccole Thurman,ACTOR,1,5.2,6.1
920278,Samuel Jove,ACTOR,1,4.2,5.6
920281,Isabella Rivera-Gandulla,ACTOR,1,4.2,5.6
920285,Craig Chamberlin,ACTOR,1,4.2,5.6
920286,Jean Pierre Prats,ACTOR,1,4.2,5.6
920287,Eduardo Burgos,ACTOR,1,4.2,5.6
920288,Jodi Scurfield,DIRECTOR,1,4.2,5.6
920343,Luis Rosado,ACTOR,1,4.2,5.6
920344,Ryan Zhu,ACTOR,1,7.4,7.4
920418,YaYa Gosselin,ACTOR,1,4.7,6.2
920474,Chase Stokes,ACTOR,1,7.5,8.56
920484,Lee Jae-in,ACTOR,2,5.1,7.65
920541,Marilyn Faith Hickey,ACTOR,1,6.9,6.5
920548,Angelo Libri,ACTOR,1,6.2,6.2
920738,Travis Coles,ACTOR,1,5.3,6.4
920846,Oxcel,ACTOR,1,7.1,6.5
920889,Tommaso Basili,ACTOR,1,7.9,7.2
920942,Phil Wang,ACTOR,2,6.1,6.6
920973,Park Ji-yeon,ACTOR,3,8.3,8.49
920982,Julian Cullen,ACTOR,1,6.7,7.5
921132,Federico D'Alessandro,DIRECTOR,1,5.8,6.2
921231,Paul Connolly,ACTOR,1,7.1,7.5
921239,Brady Jenness,ACTOR,2,6.1,6.65
921303,Lauren Cochrane,ACTOR,1,6.4,6.7
921401,Jun Guk-hyang,ACTOR,1,7.9,8.4
921504,Anthony J. Vorhies,ACTOR,1,6.6,6.85
921517,Ramzi Lehner,ACTOR,1,6.2,7.0
921525,Tanapath Singamrath,ACTOR,1,4.4,5.0
921835,Cassidy Little,ACTOR,1,3.7,4.9
922113,Kaumudi Nemani,ACTOR,1,6.7,5.0
922133,Suğdem Gözalır,ACTOR,1,6.3,7.9
922226,Damon O'Daniel,ACTOR,1,5.7,5.3
922229,Maria Angelico,ACTOR,2,7.45,7.7
922264,Valentina Gordon,ACTOR,1,5.7,5.3
922331,Jasmin Marsters,ACTOR,1,5.7,5.3
922337,Sam Sami,ACTOR,1,5.7,5.3
922338,Reuben Boyd,ACTOR,1,5.7,5.3
922395,Sofia Toufa,ACTOR,1,5.7,5.3
922396,Tyrone Evans Clark,ACTOR,1,5.7,5.3
922397,Lourdes Nadres,ACTOR,1,5.7,5.3
922399,Robert Artz,ACTOR,1,5.7,5.3
922400,R Scott Hoffman,ACTOR,2,5.75,5.7
922401,Giulia Rocca,ACTOR,1,5.7,5.3
922614,Xing Li,ACTOR,1,,7.4
922698,Gheorghe Mezei,ACTOR,1,6.3,6.2
922740,Matthew Saldivar,ACTOR,1,6.4,6.4
923129,Mariana Tschudi,DIRECTOR,1,6.5,5.5
923261,Guo Jiahao,ACTOR,1,,8.7
923287,Gauravv K. Chawla,DIRECTOR,1,6.5,6.4
923454,Patrick Graham,DIRECTOR,2,6.7,6.75
923483,Tom Lacroix,ACTOR,1,7.2,7.2
923629,Katerina Tannenbaum,ACTOR,2,7.4,5.35
923692,Chinmayi Sripaada,ACTOR,1,6.1,5.7
923717,Lee Coc,ACTOR,1,5.6,6.5
923763,Ryan Koo,DIRECTOR,1,5.9,6.5
923783,Jo Woo-Ri,ACTOR,1,7.4,7.62
923808,Kimmy Shields,ACTOR,2,6.2,6.9
923832,Juvat Westendorp,ACTOR,2,4.15,6.25
923924,Sue Costello,ACTOR,1,,7.4
924004,Bruce Bahrenburg,ACTOR,1,8.3,8.45
924042,Joanna Strapp,ACTOR,2,5.7,6.1
924115,Erica Chappell,ACTOR,1,5.7,5.3
924149,Qu Chuxiao,ACTOR,2,5.9,6.6
924188,Letitia Brookes,ACTOR,1,6.6,7.6
924192,Elise Falanga,ACTOR,1,5.7,5.3
924216,So Joo-yeon,ACTOR,2,7.6,8.08
924353,Graham Outerbridge,ACTOR,1,6.9,7.0
924505,Ma Chunrui,ACTOR,1,7.9,6.1
924638,Irna Jufe,ACTOR,1,7.2,6.6
924672,Bradley Hamilton,ACTOR,1,5.0,5.6
924686,Oscar Bennett,ACTOR,1,7.2,7.2
924715,Jenny Han,ACTOR,1,6.3,7.7
924781,Kieran Buckeridge,ACTOR,1,7.4,7.35
924837,Kartikeya Gummakonda,ACTOR,2,5.0,5.1
924915,Mykle McCoslin,ACTOR,1,4.5,5.5
925039,Nóra Rainer-Micsinyei,ACTOR,1,7.5,7.2
925071,Romel de Silva,ACTOR,1,4.3,6.8
925173,Chris Anderson,ACTOR,1,5.1,5.3
925235,Ajay Bhupathi,DIRECTOR,1,,6.3
925544,Hong Ji-yoon,ACTOR,1,5.9,8.0
925732,Tania,ACTOR,1,7.0,9.3
925830,Ryu Sung-rok,ACTOR,1,7.7,8.58
925856,Archana Chandhoke,ACTOR,1,7.5,6.7
925870,Miguel Amorim,ACTOR,1,6.6,6.9
925892,Jonathon Link,DIRECTOR,1,7.8,7.3
925924,Hunter March,ACTOR,1,7.0,7.0
925925,Candace Nelson,ACTOR,1,7.0,7.0
926047,Roberto Beck,ACTOR,1,,7.6
926108,Yeom Hye-ran,ACTOR,6,7.88,8.02
926227,Mike Mitchell,ACTOR,1,6.4,6.3
926236,Sun Qian,ACTOR,2,7.3,8.35
926238,Liu Yinhao,ACTOR,1,7.9,8.5
926410,Raju Saravanan,DIRECTOR,1,7.3,6.1
926440,Xiao Zhan,ACTOR,1,8.8,8.5
926442,Alyssa McKay,ACTOR,1,7.1,6.8
926443,Ryan Joiner,ACTOR,1,7.1,6.8
926451,Lin Kuan Hui,DIRECTOR,1,6.0,6.6
926452,Hung Yan Siang,ACTOR,2,6.35,6.85
926767,Penny Lin,ACTOR,1,6.9,
926876,Sandra Battaglini,ACTOR,1,6.2,6.2
926938,Gong Yi Teng,ACTOR,1,7.7,8.0
927041,Jay Gragnani,ACTOR,4,6.02,7.12
927042,Yukee Chen,ACTOR,2,8.0,7.9
927043,Luo Yunxi,ACTOR,2,7.4,7.55
927136,Paul Pogba,ACTOR,2,6.45,6.8
927137,Antoine Griezmann,ACTOR,1,6.5,7.1
927164,Lovely Abella,ACTOR,1,7.3,6.1
927482,Ricardo de Pascual,ACTOR,1,6.5,8.2
927531,Charis Ann Wiens,ACTOR,1,5.0,5.3
927561,Adilson Monteiro,ACTOR,1,6.4,6.3
927614,Cheryl Gensiorek,ACTOR,1,5.0,5.3
927639,Victor Polster,ACTOR,1,7.1,7.2
927714,Anett Rumanoczky,ACTOR,1,5.0,5.3
928157,Vasil Yordanov,ACTOR,1,3.7,4.9
928436,Armando Ballesteros,ACTOR,1,5.2,5.5
928489,Zach Goheen,ACTOR,1,5.2,5.5
928503,Kwak Sun-young,ACTOR,2,7.85,8.14
928504,Yoon Na-moo,ACTOR,1,6.8,8.5
928541,Stacy Schneiderman,ACTOR,1,5.2,5.5
928547,Pil Trafa,ACTOR,1,7.6,7.6
928593,Park Si-eun,ACTOR,3,8.23,8.2
928600,Anna Claire Bartlam,ACTOR,5,7.05,7.84
928648,Joy Badlani,ACTOR,2,7.25,7.3
928849,Richard Holmes,ACTOR,2,6.0,6.61
929003,Shao-Huai Chang,ACTOR,2,7.0,7.22
929191,Danna Maret,ACTOR,1,5.5,5.9
929209,Ditebogo Ledwaba,ACTOR,1,6.6,6.9
929272,Eben Britton,ACTOR,1,6.3,6.6
929274,Dr. Wendy Brown,ACTOR,1,6.3,6.6
929603,Micaela Diamond,ACTOR,1,7.5,7.8
929618,Emily Riney Maher,ACTOR,1,6.4,7.2
929619,Kai N. Ture,ACTOR,1,6.4,7.2
929620,Greg Puckett,ACTOR,1,6.4,7.2
929621,Ava Love,ACTOR,1,6.4,7.2
929622,Nathan Hunt,ACTOR,1,6.4,7.2
929623,Amber E. Walker,ACTOR,1,6.4,7.2
929624,Jen Harper,ACTOR,1,6.4,7.2
929625,Kiley Casciano,ACTOR,1,6.4,7.2
929626,Maurie A. Chandler,ACTOR,1,6.4,7.2
929627,Vanessa Cozart,ACTOR,1,6.4,7.2
929628,Bo Yokely,ACTOR,1,6.4,7.2
929629,George Lott,ACTOR,1,6.4,7.2
929630,Parker Amrani,ACTOR,1,6.4,7.2
929631,Jalana Kasambira,ACTOR,1,6.4,7.2
929632,Adam Niemann,ACTOR,1,6.4,7.2
929633,Ashleigh Breanne Curry,ACTOR,1,6.4,7.2
929634,Jess Marie Carr,ACTOR,1,6.4,7.2
929635,Ashlyn Love,ACTOR,1,6.4,7.2
929636,Ashley S. Evans,ACTOR,1,6.4,7.2
929637,Josephine Lundy,ACTOR,1,6.4,7.2
929638,Windi Washington,ACTOR,1,6.4,7.2
929639,Amethyst Davis,ACTOR,1,6.4,7.2
929640,Daria Johns,ACTOR,1,6.4,7.2
929641,Anthony B. Harris,ACTOR,1,6.4,7.2
929642,Jaxson Hunt,ACTOR,1,6.4,7.2
929643,Travon Mcfarland,ACTOR,1,6.4,7.2
929644,Racquel Bianca John,ACTOR,2,6.2,6.5
929645,Janice Wesley,ACTOR,1,6.4,7.2
929646,Brittany S. Hall,ACTOR,1,6.4,7.2
929647,Austin Chunn,ACTOR,1,6.4,7.2
929648,Audrey Reid Couch,ACTOR,1,6.4,7.2
929715,Fakkah Fuzz,ACTOR,1,4.2,4.5
929729,Marina Kaletskaya,ACTOR,1,6.6,7.7
929882,Michael Iacono,ACTOR,1,7.8,7.6
929889,Hiroyuki Ehara,ACTOR,1,,
929936,Haroun,ACTOR,1,6.3,6.8
929964,Jordon Stevens,ACTOR,1,7.4,7.3
930023,Nicole Maines,ACTOR,1,6.2,7.3
930112,Zhu Ruibin,DIRECTOR,1,8.3,8.6
930125,Diana Silvers,ACTOR,2,6.05,6.18
930157,Romanni Villicaña,ACTOR,1,6.8,7.9
930254,Akito Kiriyama,ACTOR,1,6.9,8.0
930262,Junta Nakama,ACTOR,1,6.9,8.0
930394,Bre-Z,ACTOR,1,7.6,8.27
930514,Andien Aisyah,ACTOR,1,,
930528,Martín Rocco,ACTOR,1,6.2,5.9
930586,Park Jeong-gi,ACTOR,1,7.3,7.42
930593,Jimena Mancilla,ACTOR,2,4.9,5.9
930619,Clara Ciobanu,ACTOR,1,6.0,7.04
930652,John Mitchell,ACTOR,1,5.4,5.25
930661,Dared Wright,ACTOR,1,4.5,5.32
930669,Jared Johnston,ACTOR,1,6.1,6.1
930675,Harriet Leitch,ACTOR,1,7.4,7.3
930676,Paul Walter Hauser,ACTOR,2,6.4,6.7
930689,Atheena Frizzell,ACTOR,1,6.6,7.5
930691,Ato Blankson-Wood,ACTOR,2,6.75,6.7
930714,Toni Jones,ACTOR,1,5.4,4.4
930732,Park Ji-yeon,ACTOR,1,8.0,8.2
930764,Julie Mun,ACTOR,1,8.4,7.77
930805,Lance A. Williams,ACTOR,1,7.2,7.21
930807,Grace Wang,ACTOR,1,6.1,6.5
930844,Norma Nivia,ACTOR,3,5.9,6.67
930856,Herbert King,ACTOR,1,7.1,7.8
930860,Boris Gulyarin,ACTOR,1,4.3,4.8
930862,Alex Kudrytsky,ACTOR,2,5.4,5.5
930863,Vladimir Shklyar,ACTOR,1,4.3,4.8
930864,Elliot Lazar,ACTOR,1,4.3,4.8
930865,Rayna Esposito,ACTOR,1,4.3,4.8
930867,Lindsy Baudry,ACTOR,1,4.3,4.8
930870,Richard Thomas,ACTOR,1,4.3,4.8
930872,Anders Strome,ACTOR,1,4.3,4.8
930873,David Trejos,ACTOR,1,7.1,7.1
930877,Juan Camilo Castillo,ACTOR,1,6.4,6.3
930878,Ruslan Rusin,ACTOR,1,4.3,4.8
930879,Vitaliy Demens,ACTOR,1,4.3,4.8
930882,Morgan Holmstrom,ACTOR,1,4.3,4.8
930892,Anita Hill,ACTOR,1,7.6,6.5
930927,Scott Sederquist,ACTOR,1,5.4,5.75
931109,Mickey Dolan,ACTOR,1,6.5,6.75
931110,Sean Michael McGrory,ACTOR,1,5.4,6.3
931126,Nick Shakoour,ACTOR,1,7.7,8.4
931136,Iliana Donatlán,ACTOR,1,7.1,7.7
931151,Rafael Casal,ACTOR,2,7.4,7.25
931157,Alisa Khunkhwaeng,ACTOR,1,7.9,6.0
931209,Peter Banifaz,ACTOR,1,6.3,5.9
931231,Jen Baker,ACTOR,1,4.4,5.6
931252,Lawrence Hinkle,ACTOR,1,7.1,7.3
931272,Acoryé White,ACTOR,2,5.25,5.38
931282,Athiwat Sanitwong Na Ayutthaya,ACTOR,1,7.9,6.0
931304,Jordyn Aurora Aquino,ACTOR,1,5.7,6.3
931313,Lee Dong-ha,ACTOR,3,7.3,7.77
931314,Zozeen Panyanut Jirarottanakasem,ACTOR,1,7.9,6.0
931358,Phichaya Tippala,ACTOR,1,7.9,6.0
931395,Steve Paley,DIRECTOR,2,6.85,6.85
931526,Day Mesquita,ACTOR,1,2.3,5.5
931528,Guillaume Clement,ACTOR,1,6.9,7.6
931690,Amphan Charoensuklap,ACTOR,1,7.9,6.0
931727,Álvaro Villaespesa,ACTOR,2,6.65,6.55
931729,Paula Monterrubio,ACTOR,1,5.9,6.0
931730,Manuela López,ACTOR,1,5.9,6.0
931731,Mateo Jalón,ACTOR,1,5.9,6.0
931732,Víctor Castillo,ACTOR,1,5.9,6.0
931733,David Cáceres,ACTOR,1,5.9,6.0
931734,Hugo Gutierrez,ACTOR,1,5.9,6.0
931800,Blas Caballero,ACTOR,1,5.9,6.0
931866,Saida Santana,ACTOR,1,5.9,6.0
932020,Angela Ascher,ACTOR,1,6.8,7.0
932095,Troy Leigh-Anne Johnson,ACTOR,1,5.4,6.2
932139,Parveen Kaur,ACTOR,1,7.1,7.7
932149,Mo Zhou,ACTOR,1,7.4,7.9
932150,Wu Jinyan,ACTOR,1,,10.0
932151,Xu Kai,ACTOR,2,7.9,8.2
932156,Li Chun'ai,ACTOR,1,6.3,6.3
932204,Anders Yates,ACTOR,1,7.2,7.3
932223,Stephen Grenley,ACTOR,1,6.7,6.23
932242,Thimbo Samb,ACTOR,1,5.6,6.0
932265,Li Dongheng,ACTOR,1,8.3,7.8
932434,Roby Attal,ACTOR,1,5.5,5.6
932497,Sebastian Martinez,ACTOR,1,6.4,8.07
932500,Lorenzo Adorni,ACTOR,1,7.1,7.0
932696,Nikolas Antunes,ACTOR,1,4.0,5.1
932715,Cleber Salgado,ACTOR,1,,7.8
932854,Hannah Dorozio,ACTOR,1,6.6,7.6
932877,Ahsan Rahim,DIRECTOR,1,7.0,7.6
932920,Shreya Dhanwanthary,ACTOR,1,5.2,6.3
933019,Ella Balinska,ACTOR,1,3.7,5.96
933049,Karlos Klaumannsmoller,ACTOR,1,5.2,6.9
933106,AMG,ACTOR,1,5.4,5.2
933109,Reggie De Leon,ACTOR,2,3.7,5.7
933113,Rod Chaouqi,ACTOR,1,5.4,6.0
933148,Lily Scott,ACTOR,1,7.1,7.0
933159,Yuki Izawa,ACTOR,2,7.05,4.35
933234,Joel Patino Corona,ACTOR,1,5.7,5.3
933415,Wei Xiang,ACTOR,1,6.3,6.3
933417,Ivona Kustudić,ACTOR,1,5.8,6.01
933418,Joe Corrigall,ACTOR,1,5.8,6.01
933459,Marque Hernandez,ACTOR,1,4.5,5.5
933630,Sebastian Faure,ACTOR,1,6.8,6.8
933784,Sherry Al Jeffry,ACTOR,1,6.7,5.9
933911,Samo Rafael,ACTOR,1,5.9,6.2
934002,Peter Rawley,ACTOR,1,8.1,7.4
934022,Raul Meneses,ACTOR,1,6.6,7.0
934023,Coco Celis,ACTOR,1,6.6,7.0
934084,Alessandro Piavani,ACTOR,1,7.6,7.5
934099,Rahul Abburi,ACTOR,1,7.7,7.61
934155,Matthew Hostetter,ACTOR,1,5.5,6.7
934176,Danielle Davenport,ACTOR,1,6.1,6.3
934181,Pia Mia,ACTOR,2,5.1,7.21
934264,Rodrigo Fagundes,ACTOR,1,6.7,7.4
934322,Angunnguaq Larsen,ACTOR,1,8.2,8.4
934356,Vincent Ticali,ACTOR,1,7.0,7.1
934369,Camarón de la Isla,ACTOR,1,,7.0
934521,Mitsuo Yoshihara,ACTOR,1,7.0,7.2
934552,Diane Dehn,ACTOR,1,5.7,6.1
934579,Jess Kuss,ACTOR,1,4.7,6.8
934580,Boone Sterck,ACTOR,1,4.7,6.8
934581,Daisy Anderson,ACTOR,1,4.7,6.8
934582,Claudia Bonifazio,ACTOR,1,4.7,6.8
934583,Henry Turczynowicz,ACTOR,1,4.7,6.8
934680,Akmal Ahmad,ACTOR,1,6.7,5.9
934773,Maceo Smedley,ACTOR,1,4.5,4.6
934774,Leah Rose Randall,ACTOR,1,4.5,4.6
934775,Nathan Anderson,ACTOR,1,4.5,4.6
934831,Florent Bodin,DIRECTOR,2,6.8,7.25
934913,David Dunston,ACTOR,1,5.6,6.3
935082,Raditya Evandra,ACTOR,1,6.8,7.3
935133,Ivan Leonardy,ACTOR,2,6.85,7.1
935230,Vilhelm Blomgren,ACTOR,2,7.0,7.2
935268,L.A. Reid,ACTOR,2,7.4,6.55
935308,Milton Saul,ACTOR,2,6.0,6.2
935319,Eric Daniel Stumpp,ACTOR,1,2.5,4.2
935323,Greg Wattkis,ACTOR,1,7.2,7.19
935344,Lee Sung-woo,ACTOR,1,7.4,8.0
935586,Allan Toh Wei Lun,ACTOR,1,,
935706,Djessi Camara,ACTOR,1,6.5,6.8
936067,Li Yijuan,ACTOR,1,6.4,7.2
936087,Trent Brya,ACTOR,1,4.4,4.7
936110,Christine McConnell,ACTOR,1,7.7,7.3
936130,Jung Ji-hoon,ACTOR,1,7.7,8.32
936238,Kay Bess,ACTOR,2,5.95,7.35
936285,Pei Zitian,ACTOR,1,7.3,8.2
936364,Lee Seung-yong,ACTOR,1,7.4,8.0
936375,Lee Jung-hyun,ACTOR,1,8.7,8.52
936451,Brad Bartlett,ACTOR,1,6.6,6.3
936473,John E. du Pont,ACTOR,1,7.3,7.1
936555,Adrianna So,ACTOR,1,6.2,6.9
936777,Tony Labrusca,ACTOR,1,4.4,5.7
936818,Alvaro Vizcaino,ACTOR,1,5.0,5.5
936838,Darlene Naponse,DIRECTOR,1,6.3,7.0
936852,Amy Sturdivant,ACTOR,1,5.1,5.8
936854,Carolyn Crow Koskan,ACTOR,1,5.1,5.8
936912,Aditya Kripalani,DIRECTOR,1,7.6,5.0
937021,Aaron Cool,ACTOR,1,6.7,7.0
937202,Siwat Jumlongkul,ACTOR,1,6.2,7.2
937204,Saint Suppapong Udomkaewkanjana,ACTOR,1,6.7,9.0
937211,Perth Tanapon Sukhumpantanasan,ACTOR,1,6.2,7.2
937334,Richie Lawrence,ACTOR,1,4.4,5.9
937387,Lijeesh,ACTOR,2,6.3,5.1
937389,Stuart Dowling,ACTOR,1,6.2,6.2
937394,Kyana Teresa,ACTOR,1,5.3,5.4
937405,Keeya King,ACTOR,1,5.5,5.6
937417,Nelson Dante,ACTOR,1,5.2,5.7
937430,Alok,ACTOR,1,6.0,7.8
937469,Gene Mack,ACTOR,1,6.7,6.6
937556,Youko Matsuoka,ACTOR,1,6.2,8.0
937575,Karolina Bruchnicka,ACTOR,1,5.8,4.5
937642,Zhang Benyu,ACTOR,1,6.3,6.3
937765,Sashi Kiran Tikka,DIRECTOR,1,9.1,8.19
937807,Kuo Shu-yao,ACTOR,2,6.4,6.95
937962,Seo Yu-jeong,ACTOR,1,8.7,8.52
938003,Donna Cariaga,ACTOR,1,6.1,8.0
938248,Tomohiro Kamiyama,ACTOR,2,7.0,7.9
938296,Bruno Montaleone,ACTOR,1,5.3,6.6
938298,Maicon Rodrigues,ACTOR,1,5.6,7.8
938337,Denis Dorokhov,ACTOR,1,5.0,6.5
938472,Keith Cox,ACTOR,1,4.2,5.1
938496,Elizabeth Mirzaei,DIRECTOR,1,7.7,6.4
938498,Gulistan Mirzaei,DIRECTOR,1,7.7,6.4
938519,Tahirah Sharif,ACTOR,4,5.92,6.8
938566,Abdul Quadir Amin,ACTOR,5,6.58,6.42
938610,Davis Pak,ACTOR,1,7.1,7.63
938634,Stefano Conti,ACTOR,1,6.9,6.7
938635,Carla Vecchiotti,ACTOR,1,6.9,6.7
938685,Nick Pisa,ACTOR,1,6.9,6.7
938686,Valter Biscotti,ACTOR,1,6.9,6.7
938697,Nikola Kent,ACTOR,1,5.8,6.01
938699,Mina Obradović,ACTOR,1,5.8,6.01
938899,Jelita Callebaut,ACTOR,1,5.4,5.7
938948,Nat Kitcharit,ACTOR,1,8.4,9.07
938950,Apiwich Reardon,ACTOR,1,4.1,6.6
938952,Ticha Wongtipkanon,ACTOR,1,6.2,7.2
938954,Patchanan Jiajirachote,ACTOR,1,6.7,9.0
939062,Lillian Doucet-Roche,ACTOR,1,5.3,6.4
939086,Lilly Ledbetter,ACTOR,1,7.6,7.6
939087,Clara Spera,ACTOR,1,7.6,7.6
939088,Orrin Hatch,ACTOR,1,7.6,7.6
939090,Nina Totenberg,ACTOR,1,7.6,7.6
939231,Sara Ogawa,ACTOR,1,6.2,5.8
939432,Amr Wahba,ACTOR,1,5.2,6.5
939447,Cha Soon-bae,ACTOR,2,6.45,6.75
939452,Judy Chicago,ACTOR,1,6.9,7.9
939796,Dallas Jackson,DIRECTOR,1,4.3,6.3
939816,Imani Lewis,ACTOR,3,6.4,7.07
939865,Yukitoshi Tokumoto,ACTOR,1,6.9,7.9
939866,Maki Kawase,ACTOR,1,6.9,7.9
939867,Matsunojo Kanda,ACTOR,1,6.9,7.9
939873,Dakota Bruton,ACTOR,1,4.4,5.0
939874,Theresa Sutera,ACTOR,1,4.4,5.0
940059,Jack Caruso,ACTOR,1,7.8,7.6
940069,Marcos Bucay,DIRECTOR,3,5.43,6.1
940167,Jay Yoo,ACTOR,1,6.2,6.2
940176,Mahesh Vitta,ACTOR,1,6.7,5.0
940240,Jon Bermúdez,ACTOR,1,5.9,6.0
940275,Khalid Karim,ACTOR,1,7.4,7.15
940281,Mukti Mohan,ACTOR,1,6.1,6.8
940358,Phil Primmer,ACTOR,1,7.4,7.15
940406,Matthew Warzel,ACTOR,1,5.6,6.3
940415,Meghan McCain,ACTOR,1,4.7,5.6
940542,Deimantas Narkevičius,DIRECTOR,1,2.9,4.1
940581,Ikumi Hasegawa,ACTOR,3,7.15,7.3
940582,Hitomi Shogawa,ACTOR,1,,7.4
940674,Marko Vasiljević,ACTOR,1,5.8,6.01
940695,Rohit Pathak,ACTOR,1,8.0,6.9
940721,Joven Olvido,ACTOR,1,3.6,6.1
940739,Shi Shi,ACTOR,1,6.1,6.7
940752,Sebastián Treviño,ACTOR,1,7.5,6.5
940772,Nicholas Ryan Hernandez,ACTOR,1,7.1,6.2
940806,Markus Paterson,ACTOR,2,5.75,6.4
940832,Charlotte Colavin,ACTOR,1,5.5,5.6
940889,Ricky Staub,DIRECTOR,1,6.3,6.2
940893,Radhika Madan,ACTOR,3,6.93,6.53
940894,Abhimanyu Dasani,ACTOR,2,7.2,6.0
940926,Clayton J. Barber,ACTOR,1,5.6,5.6
